Source Term ID	Source Term	t2t.Mapping	t2t.MappingLabel	Benchmark.Mapping	Benchmark.MappingLabel	Classification	IsDisease	IsMeasurement	IsPhenotype	IsAmount	IsProcess
NCIT:C6463	Thymic Sarcomatoid Carcinoma	EFO:1000577	Thymic Sarcomatoid Carcinoma	EFO:1000577	Thymic Sarcomatoid Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:7142	thymus small cell carcinoma	EFO:1000578	Thymic Small Cell Carcinoma	EFO:1000578	Thymic Small Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000578	Thymic Small Cell Carcinoma	EFO:1000578	Thymic Small Cell Carcinoma	EFO:1000578	Thymic Small Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0004122	thymus small cell carcinoma	EFO:1000578	Thymic Small Cell Carcinoma	EFO:1000578	Thymic Small Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C6460	Thymic Small Cell Neuroendocrine Carcinoma	EFO:1000578	Thymic Small Cell Carcinoma	EFO:1000578	Thymic Small Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:5530	thymus squamous cell carcinoma	EFO:1000579	Thymic Squamous Cell Carcinoma	EFO:1000579	Thymic Squamous Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000579	Thymic Squamous Cell Carcinoma	EFO:1000579	Thymic Squamous Cell Carcinoma	EFO:1000579	Thymic Squamous Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0003493	thymus squamous cell carcinoma	EFO:1000579	Thymic Squamous Cell Carcinoma	EFO:1000579	Thymic Squamous Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C6455	Thymic Squamous Cell Carcinoma	EFO:1000579	Thymic Squamous Cell Carcinoma	EFO:1000579	Thymic Squamous Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000580	Thymic Undifferentiated Carcinoma	EFO:1000580	Thymic Undifferentiated Carcinoma	EFO:1000580	Thymic Undifferentiated Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006455	thymic undifferentiated carcinoma	EFO:1000580	Thymic Undifferentiated Carcinoma	EFO:1000580	Thymic Undifferentiated Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C35718	Thymic Undifferentiated Carcinoma	EFO:1000580	Thymic Undifferentiated Carcinoma	EFO:1000580	Thymic Undifferentiated Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:3275	thymoma	EFO:1000581	Thymoma	EFO:1000581	Thymoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000581	Thymoma	EFO:1000581	Thymoma	EFO:1000581	Thymoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
HP:0100522	Thymom	EFO:1000581	Thymoma	EFO:1000581	Thymoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006456	thymoma	EFO:1000581	Thymoma	EFO:1000581	Thymoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C3411	Thymoma	EFO:1000581	Thymoma	EFO:1000581	Thymoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:3280	mixed type thymoma	EFO:1000582	Thymoma Type AB	EFO:1000582	Thymoma Type AB	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000582	Thymoma Type AB	EFO:1000582	Thymoma Type AB	EFO:1000582	Thymoma Type AB	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0016975	thymoma type AB	EFO:1000582	Thymoma Type AB	EFO:1000582	Thymoma Type AB	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C6885	Thymoma Type AB	EFO:1000582	Thymoma Type AB	EFO:1000582	Thymoma Type AB	Same	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:7926	epithelial malignant thymoma	EFO:1000583	Thymoma Type B3	EFO:1000583	Thymoma Type B3	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000583	Thymoma Type B3	EFO:1000583	Thymoma Type B3	EFO:1000583	Thymoma Type B3	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006458	thymoma type B3	EFO:1000583	Thymoma Type B3	EFO:1000583	Thymoma Type B3	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C7997	Thymoma Type B3	EFO:1000583	Thymoma Type B3	EFO:1000583	Thymoma Type B3	Same	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:6917	predominantly cortical thymoma	EFO:1000584	Thymoma Type B1	EFO:1000584	Thymoma Type B1	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000584	Thymoma Type B1	EFO:1000584	Thymoma Type B1	EFO:1000584	Thymoma Type B1	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006459	thymoma type B1	EFO:1000584	Thymoma Type B1	EFO:1000584	Thymoma Type B1	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C6887	Thymoma Type B1	EFO:1000584	Thymoma Type B1	EFO:1000584	Thymoma Type B1	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000585	Thyroglossal Duct Cyst	EFO:1000585	Thyroglossal Duct Cyst	EFO:1000585	Thyroglossal Duct Cyst	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006460	thyroglossal duct cyst	EFO:1000585	Thyroglossal Duct Cyst	EFO:1000585	Thyroglossal Duct Cyst	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000587	Thyroid Gland Diffuse Large B-Cell Lymphoma	EFO:1000587	Thyroid Gland Diffuse Large B-Cell Lymphoma	EFO:1000587	Thyroid Gland Diffuse Large B-Cell Lymphoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006462	thyroid gland diffuse large B-cell lymphoma	EFO:1000587	Thyroid Gland Diffuse Large B-Cell Lymphoma	EFO:1000587	Thyroid Gland Diffuse Large B-Cell Lymphoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C6046	Thyroid Gland Diffuse Large B-Cell Lymphoma	EFO:1000587	Thyroid Gland Diffuse Large B-Cell Lymphoma	EFO:1000587	Thyroid Gland Diffuse Large B-Cell Lymphoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:4687	thyroid gland mucoepidermoid carcinoma	EFO:1000590	Thyroid Gland Mucoepidermoid Carcinoma	EFO:1000590	Thyroid Gland Mucoepidermoid Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000590	Thyroid Gland Mucoepidermoid Carcinoma	EFO:1000590	Thyroid Gland Mucoepidermoid Carcinoma	EFO:1000590	Thyroid Gland Mucoepidermoid Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006463	thyroid gland mucoepidermoid carcinoma	EFO:1000590	Thyroid Gland Mucoepidermoid Carcinoma	EFO:1000590	Thyroid Gland Mucoepidermoid Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C38762	Thyroid Gland Mucoepidermoid Carcinoma	EFO:1000590	Thyroid Gland Mucoepidermoid Carcinoma	EFO:1000590	Thyroid Gland Mucoepidermoid Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000591	Thyroid Gland Mucosa-Associated Lymphoid Tissue Lymphoma	EFO:1000591	Thyroid Gland Mucosa-Associated Lymphoid Tissue Lymphoma	EFO:1000591	Thyroid Gland Mucosa-Associated Lymphoid Tissue Lymphoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006464	thyroid gland mucosa-associated lymphoid tissue lymphoma	EFO:1000591	Thyroid Gland Mucosa-Associated Lymphoid Tissue Lymphoma	EFO:1000591	Thyroid Gland Mucosa-Associated Lymphoid Tissue Lymphoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C7601	Thyroid Gland Mucosa-Associated Lymphoid Tissue Lymphoma	EFO:1000591	Thyroid Gland Mucosa-Associated Lymphoid Tissue Lymphoma	EFO:1000591	Thyroid Gland Mucosa-Associated Lymphoid Tissue Lymphoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000592	Thyroid Gland Oncocytic Follicular Carcinoma	EFO:1000592	Thyroid Gland Oncocytic Follicular Carcinoma	EFO:1000592	Thyroid Gland Oncocytic Follicular Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006465	thyroid gland oncocytic follicular carcinoma	EFO:1000592	Thyroid Gland Oncocytic Follicular Carcinoma	EFO:1000592	Thyroid Gland Oncocytic Follicular Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C4946	Thyroid Gland Oncocytic Carcinoma	EFO:1000592	Thyroid Gland Oncocytic Follicular Carcinoma	EFO:1000592	Thyroid Gland Oncocytic Follicular Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:0050923	spindle epithelial tumor with thymus-like differentiation tumor	EFO:1000593	Thyroid Gland Spindle Cell Tumor with Thymus-Like Differentiation	EFO:1000593	Thyroid Gland Spindle Cell Tumor with Thymus-Like Differentiation	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000593	Thyroid Gland Spindle Cell Tumor with Thymus-Like Differentiation	EFO:1000593	Thyroid Gland Spindle Cell Tumor with Thymus-Like Differentiation	EFO:1000593	Thyroid Gland Spindle Cell Tumor with Thymus-Like Differentiation	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006466	thyroid gland spindle cell tumor with thymus-like differentiation	EFO:1000593	Thyroid Gland Spindle Cell Tumor with Thymus-Like Differentiation	EFO:1000593	Thyroid Gland Spindle Cell Tumor with Thymus-Like Differentiation	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C46105	Thyroid Gland Spindle Epithelial Tumor with Thymus-Like Elements	EFO:1000593	Thyroid Gland Spindle Cell Tumor with Thymus-Like Differentiation	EFO:1000593	Thyroid Gland Spindle Cell Tumor with Thymus-Like Differentiation	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000594	Thyroid Gland Squamous Cell Carcinoma	EFO:1000594	Thyroid Gland Squamous Cell Carcinoma	EFO:1000594	Thyroid Gland Squamous Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006467	thyroid gland squamous cell carcinoma	EFO:1000594	Thyroid Gland Squamous Cell Carcinoma	EFO:1000594	Thyroid Gland Squamous Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C46008	Thyroid Gland Anaplastic Carcinoma, Squamous Cell Carcinoma Pattern	EFO:1000595	Thyroid Gland Undifferentiated (Anaplastic) Carcinoma	EFO:1000594	Thyroid Gland Squamous Cell Carcinoma	Sibling	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:0080522	thyroid gland anaplastic carcinoma	EFO:1000595	Thyroid Gland Undifferentiated (Anaplastic) Carcinoma	EFO:1000595	Thyroid Gland Undifferentiated (Anaplastic) Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000595	Thyroid Gland Undifferentiated (Anaplastic) Carcinoma	EFO:1000595	Thyroid Gland Undifferentiated (Anaplastic) Carcinoma	EFO:1000595	Thyroid Gland Undifferentiated (Anaplastic) Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
HP:0011779	Anaplastic thyroid carcinoma	EFO:1000595	Thyroid Gland Undifferentiated (Anaplastic) Carcinoma	EFO:1000595	Thyroid Gland Undifferentiated (Anaplastic) Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006468	thyroid gland undifferentiated (anaplastic) carcinoma	EFO:1000595	Thyroid Gland Undifferentiated (Anaplastic) Carcinoma	EFO:1000595	Thyroid Gland Undifferentiated (Anaplastic) Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C3878	Thyroid Gland Anaplastic Carcinoma	EFO:1000595	Thyroid Gland Undifferentiated (Anaplastic) Carcinoma	EFO:1000595	Thyroid Gland Undifferentiated (Anaplastic) Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:6322	tibial adamantinoma	EFO:1000596	Tibial Adamantinoma	EFO:1000596	Tibial Adamantinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000596	Tibial Adamantinoma	EFO:1000596	Tibial Adamantinoma	EFO:1000596	Tibial Adamantinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006469	tibial adamantinoma	EFO:1000596	Tibial Adamantinoma	EFO:1000596	Tibial Adamantinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C8461	Tibial Adamantinoma	EFO:1000596	Tibial Adamantinoma	EFO:1000596	Tibial Adamantinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000597	Tonsillar Squamous Cell Carcinoma	EFO:1000597	Tonsillar Squamous Cell Carcinoma	EFO:1000597	Tonsillar Squamous Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006470	tonsillar squamous cell carcinoma	EFO:1000597	Tonsillar Squamous Cell Carcinoma	EFO:1000597	Tonsillar Squamous Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C8183	Tonsillar Squamous Cell Carcinoma	EFO:1000597	Tonsillar Squamous Cell Carcinoma	EFO:1000597	Tonsillar Squamous Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:4875	trachea adenoid cystic carcinoma	EFO:1000598	Tracheal Adenoid Cystic Carcinoma	EFO:1000598	Tracheal Adenoid Cystic Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000598	Tracheal Adenoid Cystic Carcinoma	EFO:1000598	Tracheal Adenoid Cystic Carcinoma	EFO:1000598	Tracheal Adenoid Cystic Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006471	tracheal adenoid cystic carcinoma	EFO:1000598	Tracheal Adenoid Cystic Carcinoma	EFO:1000598	Tracheal Adenoid Cystic Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C6051	Tracheal Adenoid Cystic Carcinoma	EFO:1000598	Tracheal Adenoid Cystic Carcinoma	EFO:1000598	Tracheal Adenoid Cystic Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:4876	trachea carcinoma	EFO:1000599	Tracheal Carcinoma	EFO:1000599	Tracheal Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000599	Tracheal Carcinoma	EFO:1000599	Tracheal Carcinoma	EFO:1000599	Tracheal Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0003184	trachea carcinoma	EFO:1000599	Tracheal Carcinoma	EFO:1000599	Tracheal Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C9347	Tracheal Carcinoma	EFO:1000599	Tracheal Carcinoma	EFO:1000599	Tracheal Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:12003	trachea squamous cell carcinoma	EFO:1000600	Tracheal Squamous Cell Carcinoma	EFO:1000600	Tracheal Squamous Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000600	Tracheal Squamous Cell Carcinoma	EFO:1000600	Tracheal Squamous Cell Carcinoma	EFO:1000600	Tracheal Squamous Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0001419	trachea squamous cell carcinoma	EFO:1000600	Tracheal Squamous Cell Carcinoma	EFO:1000600	Tracheal Squamous Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C4448	Tracheal Squamous Cell Carcinoma	EFO:1000600	Tracheal Squamous Cell Carcinoma	EFO:1000600	Tracheal Squamous Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:2671	transitional cell carcinoma	EFO:1000601	Transitional Cell Carcinoma	EFO:1000601	Transitional Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000601	Transitional Cell Carcinoma	EFO:1000601	Transitional Cell Carcinoma	EFO:1000601	Transitional Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006474	transitional cell carcinoma	EFO:1000601	Transitional Cell Carcinoma	EFO:1000601	Transitional Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C2930	Transitional Cell Carcinoma	EFO:1000601	Transitional Cell Carcinoma	EFO:1000601	Transitional Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C6783	Transitional Cell Neoplasm	MONDO:0037254	transitional cell neoplasm	EFO:1000601	Transitional Cell Carcinoma	Unrelated	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000603	Unclassified Renal Cell Carcinoma	EFO:1000603	Unclassified Renal Cell Carcinoma	EFO:1000603	Unclassified Renal Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000604	Undifferentiated Gallbladder Carcinoma	EFO:1000604	Undifferentiated Gallbladder Carcinoma	EFO:1000604	Undifferentiated Gallbladder Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006476	undifferentiated gallbladder carcinoma	EFO:1000604	Undifferentiated Gallbladder Carcinoma	EFO:1000604	Undifferentiated Gallbladder Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C9167	Gallbladder Undifferentiated Carcinoma	EFO:1000604	Undifferentiated Gallbladder Carcinoma	EFO:1000604	Undifferentiated Gallbladder Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000605	Undifferentiated Ovarian Carcinoma	EFO:1000605	Undifferentiated Ovarian Carcinoma	EFO:1000605	Undifferentiated Ovarian Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006477	undifferentiated ovarian carcinoma	EFO:1000605	Undifferentiated Ovarian Carcinoma	EFO:1000605	Undifferentiated Ovarian Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C4509	Ovarian Undifferentiated Carcinoma	EFO:1000605	Undifferentiated Ovarian Carcinoma	EFO:1000605	Undifferentiated Ovarian Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006478	undifferentiated pancreatic carcinoma	EFO:1000606	Undifferentiated Pancreatic Carcinoma	EFO:1000606	Undifferentiated Pancreatic Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C5722	Pancreatic Undifferentiated Carcinoma	EFO:1000606	Undifferentiated Pancreatic Carcinoma	EFO:1000606	Undifferentiated Pancreatic Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:7718	osteoclast-like giant cell neoplasm of the pancreas	EFO:1000607	Undifferentiated Pancreatic Carcinoma with Osteoclast-Like Giant Cells	EFO:1000607	Undifferentiated Pancreatic Carcinoma with Osteoclast-Like Giant Cells	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006479	undifferentiated pancreatic carcinoma with osteoclast-like giant cells	EFO:1000607	Undifferentiated Pancreatic Carcinoma with Osteoclast-Like Giant Cells	EFO:1000607	Undifferentiated Pancreatic Carcinoma with Osteoclast-Like Giant Cells	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C5723	Pancreatic Undifferentiated Carcinoma with Osteoclast-Like Giant Cells	EFO:1000607	Undifferentiated Pancreatic Carcinoma with Osteoclast-Like Giant Cells	EFO:1000607	Undifferentiated Pancreatic Carcinoma with Osteoclast-Like Giant Cells	Same	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:6192	malignant inflammatory fibrous histiocytoma	EFO:1000608	Undifferentiated Pleomorphic Sarcoma, Inflammatory Variant	EFO:1000608	Undifferentiated Pleomorphic Sarcoma, Inflammatory Variant	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000608	Undifferentiated Pleomorphic Sarcoma, Inflammatory Variant	EFO:1000608	Undifferentiated Pleomorphic Sarcoma, Inflammatory Variant	EFO:1000608	Undifferentiated Pleomorphic Sarcoma, Inflammatory Variant	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006480	undifferentiated pleomorphic sarcoma, inflammatory variant	EFO:1000608	Undifferentiated Pleomorphic Sarcoma, Inflammatory Variant	EFO:1000608	Undifferentiated Pleomorphic Sarcoma, Inflammatory Variant	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C6497	Undifferentiated Pleomorphic Sarcoma, Inflammatory Variant	EFO:1000608	Undifferentiated Pleomorphic Sarcoma, Inflammatory Variant	EFO:1000608	Undifferentiated Pleomorphic Sarcoma, Inflammatory Variant	Same	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:4939	ureter carcinoma	EFO:1000609	Ureter Carcinoma	EFO:1000609	Ureter Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000609	Ureter Carcinoma	EFO:1000609	Ureter Carcinoma	EFO:1000609	Ureter Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006481	ureter carcinoma	EFO:1000609	Ureter Carcinoma	EFO:1000609	Ureter Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C8993	Ureter Carcinoma	EFO:1000609	Ureter Carcinoma	EFO:1000609	Ureter Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:6886	ureter small cell carcinoma	EFO:1000610	Ureter Small Cell Carcinoma	EFO:1000610	Ureter Small Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000610	Ureter Small Cell Carcinoma	EFO:1000610	Ureter Small Cell Carcinoma	EFO:1000610	Ureter Small Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006482	ureter small cell carcinoma	EFO:1000610	Ureter Small Cell Carcinoma	EFO:1000610	Ureter Small Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C6176	Ureter Small Cell Neuroendocrine Carcinoma	EFO:0008524	small cell carcinoma	EFO:1000610	Ureter Small Cell Carcinoma	More General	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000611	Urothelial Dysplasia	EFO:1000611	Urothelial Dysplasia	EFO:1000611	Urothelial Dysplasia	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006483	urothelial dysplasia	EFO:1000611	Urothelial Dysplasia	EFO:1000611	Urothelial Dysplasia	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C39856	Urothelial Dysplasia	EFO:1000611	Urothelial Dysplasia	EFO:1000611	Urothelial Dysplasia	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006484	usual ductal breast hyperplasia	EFO:1000612	Usual Ductal Breast Hyperplasia	EFO:1000612	Usual Ductal Breast Hyperplasia	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C27941	Breast Usual Ductal Hyperplasia	EFO:1000612	Usual Ductal Breast Hyperplasia	EFO:1000612	Usual Ductal Breast Hyperplasia	Same	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:6171	uterine carcinosarcoma	EFO:1000613	Uterine Carcinosarcoma	EFO:1000613	Uterine Carcinosarcoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000613	Uterine Carcinosarcoma	EFO:1000613	Uterine Carcinosarcoma	EFO:1000613	Uterine Carcinosarcoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006485	uterine carcinosarcoma	EFO:1000613	Uterine Carcinosarcoma	EFO:1000613	Uterine Carcinosarcoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C42700	Uterine Carcinosarcoma	EFO:1000613	Uterine Carcinosarcoma	EFO:1000613	Uterine Carcinosarcoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:6039	uveal melanoma	HP:0007716	Uveal melanoma	EFO:1000616	Uveal Melanoma	Unrelated	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000616	Uveal Melanoma	HP:0007716	Uveal melanoma	EFO:1000616	Uveal Melanoma	Unrelated	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006486	uveal melanoma	HP:0007716	Uveal melanoma	EFO:1000616	Uveal Melanoma	Unrelated	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C7712	Uveal Melanoma	HP:0007716	Uveal melanoma	EFO:1000616	Uveal Melanoma	Unrelated	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000617	Vaginal Adenoid Cystic Carcinoma	EFO:1000617	Vaginal Adenoid Cystic Carcinoma	EFO:1000617	Vaginal Adenoid Cystic Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006487	vaginal adenoid cystic carcinoma	EFO:1000617	Vaginal Adenoid Cystic Carcinoma	EFO:1000617	Vaginal Adenoid Cystic Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C40261	Vaginal Adenoid Cystic Carcinoma	EFO:1000617	Vaginal Adenoid Cystic Carcinoma	EFO:1000617	Vaginal Adenoid Cystic Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:136	vaginal carcinosarcoma	EFO:1000618	Vaginal Carcinosarcoma	EFO:1000618	Vaginal Carcinosarcoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000618	Vaginal Carcinosarcoma	EFO:1000618	Vaginal Carcinosarcoma	EFO:1000618	Vaginal Carcinosarcoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006488	vaginal carcinosarcoma	EFO:1000618	Vaginal Carcinosarcoma	EFO:1000618	Vaginal Carcinosarcoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C40278	Vaginal Carcinosarcoma	EFO:1000618	Vaginal Carcinosarcoma	EFO:1000618	Vaginal Carcinosarcoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000619	Vaginal Melanoma	EFO:1000619	Vaginal Melanoma	EFO:1000619	Vaginal Melanoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006489	vaginal melanoma	EFO:1000619	Vaginal Melanoma	EFO:1000619	Vaginal Melanoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C27394	Vaginal Melanoma	EFO:1000619	Vaginal Melanoma	EFO:1000619	Vaginal Melanoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000620	Vaginal Squamous Cell Carcinoma	EFO:1000620	Vaginal Squamous Cell Carcinoma	EFO:1000620	Vaginal Squamous Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006490	vaginal squamous cell carcinoma	EFO:1000620	Vaginal Squamous Cell Carcinoma	EFO:1000620	Vaginal Squamous Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C180915	Vaginal Squamous Cell Carcinoma	EFO:1000620	Vaginal Squamous Cell Carcinoma	EFO:1000620	Vaginal Squamous Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C7736	Vaginal Squamous Cell Carcinoma, Not Otherwise Specified	EFO:1000620	Vaginal Squamous Cell Carcinoma	EFO:1000620	Vaginal Squamous Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
